UF,Aparelho,SaleAmt,SaleQt,BcpFund,SaleCostAmt,GrossProfitAmt,Price,SMU%,GM%,BCP%,Cost
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,832.32,1,258.67,544.01,34.13,832.32,0.3463932141484045,0.04100586312956555,0.3107819108035371,544.01
MG,LENOVO XT2341-1 MOTO G14 128GB,788.42,1,312.59,448.95,103.52,788.42,0.4305700007610157,0.13130057583521473,0.39647649729839424,448.95
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1482.02,1,149.47,1274.33,16.51,1482.02,0.1401398091793633,0.011140200537104763,0.1008555889934009,1274.33
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,179.98,688.56,103.8,902.43,0.23699345101559122,0.11502277184934012,0.1994392916902142,688.56
PR,SAMSUNG S911B GALAXY S23 5G 128GB,2630.12,1,485.2,2045.46,261.06,2630.12,0.22229403981567375,0.09925782854014266,0.18447827475552447,2045.46
SC,SAMSUNG A146M GALAXY A14 5G 128GB,3514.19,4,454.49,2923.41,478.92,878.5475,0.16811270876076712,0.13628176051949384,0.1293299451651732,730.8525
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,832.27,1,179.29,621.96,109.75,832.27,0.2526944381030194,0.13186826390474246,0.2154228795943624,621.96
SC,SAMSUNG A145M GALAXY A14 128GB,788.42,1,124.87,633.38,131.58,788.42,0.1966464574719058,0.16689074351234115,0.15838005124172397,633.38
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,355.21,1332.17,207.52,1753.12,0.24011476681573418,0.1183718171032217,0.20261590763895226,1332.17
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,223.22,620.85,151.87,876.12,0.2913641966853855,0.1733438341779665,0.25478244989270876,620.85
RS,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,301.43,544.01,95.25,876.12,0.37906907729534767,0.10871798383783043,0.3440510432360864,544.01
PR,SAMSUNG A146M GALAXY A14 5G 128GB,3408.99,4,661.56,2619.09,372.8,852.2475,0.23171085864141572,0.10935790366061503,0.19406334427499053,654.7725
PR,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,199.86,517.65,139.76,744.57,0.30476650952899,0.187705655613307,0.2684233853096418,517.65
MG,LENOVO XT2343-1 MOTO G54 5G 128GB,2221.48,2,793.12,1351.08,199.32,1110.74,0.39181086482885286,0.08972396780524695,0.35702324576408523,675.54
RS,SAMSUNG A057M GALAXY A05s 128GB,1752.25,2,669.25,1022.8,260.47,876.125,0.41629333713796546,0.1486488800114139,0.3819375089171066,511.4
SC,SAMSUNG A145M GALAXY A14 128GB,693.02,1,40.73,624.56,42.92,693.02,0.09878502784912413,0.06193183457908863,0.05877175261897203,624.56
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,223.62,620.46,152.29,876.12,0.2918093411861389,0.17382322056339314,0.2552390083550199,620.46
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,157.18,584.81,92.3,770.88,0.24137349522623497,0.11973329182233292,0.20389684516396847,584.81
MG,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,288.86,581.59,45.85,902.43,0.3555289606950123,0.050807264829405056,0.32009130902119837,581.59
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1613.5,1,218.94,1332.17,77.2,1613.5,0.17436008676789583,0.047846296870158046,0.1356925937403161,1332.17
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1218.79,1,118.87,1051.97,9.31,1218.79,0.1368734564609161,0.007638723652146802,0.09753115795173903,1051.97
MG,SAMSUNG A145M GALAXY A14 128GB,770.88,1,247.41,496.16,39.86,770.88,0.3563719385637194,0.051707139892071395,0.32094489414694893,496.16
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,245.3,1019.66,133.42,1314.62,0.2243690191842509,0.10148940378208152,0.1865938446090886,1019.66
PR,SAMSUNG A055M GALAXY A05 128GB,605.45,1,136.75,446.24,86.5,605.45,0.2629614336443967,0.14286894045751092,0.22586505904698984,446.24
PR,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,204.91,512.69,145.09,744.57,0.3114280725788039,0.19486414977772404,0.2752058234954403,512.69
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,182.02,686.56,105.94,902.43,0.2392096893941913,0.11739414691444212,0.20169985483638622,686.56
MG,SAMSUNG A145M GALAXY A14 128GB,4635.14,6,1525.61,2945.99,279.7,772.5233333333334,0.36442264958555737,0.060343376899079634,0.32914000440116153,490.9983333333333
PR,SAMSUNG A146M GALAXY A14 5G 128GB,2532.86,3,379.21,2056.32,158.63,844.2866666666667,0.18814304777997992,0.06262880696130066,0.14971613117187685,685.44
PR,SAMSUNG S711B GALAXY S23 FE 5G 128GB,2630.12,1,688.87,1845.36,475.67,2630.12,0.2983742186668289,0.18085486593767586,0.26191580612291454,1845.36
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,149.62,592.24,84.33,770.88,0.2317351598173516,0.10939445828144458,0.19408987131589872,592.24
PR,SAMSUNG A146M GALAXY A14 5G 128GB,1804.87,2,371.99,1365.3,220.28,902.435,0.24354662662684845,0.12204757129322334,0.2061034866777109,682.65
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1743.28,1,510.09,1170.57,371.66,1743.28,0.3285243908035428,0.2131958147859208,0.29260359781561196,1170.57
PR,LENOVO XT2343-1 MOTO G54 5G 128GB,1139.22,1,365.49,733.37,276.75,1139.22,0.3562525236565369,0.2429293727287091,0.32082477484594724,733.37
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1567.46,1,251.16,1256.36,115.54,1567.46,0.19847396424789154,0.07371160986564251,0.1602337539713932,1256.36
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,216.62,459.14,161.6,700.72,0.34475967576207334,0.23061993378239523,0.3091391711382578,459.14
MG,SAMSUNG A145M GALAXY A14 128GB,1464.68,2,417.45,994.42,20.29,732.34,0.3210667176448099,0.013852855231176775,0.2850110604364093,497.21
SC,SAMSUNG A546E GALAXY A54 5G 128GB,3243.15,2,473.93,2644.39,499.4,1621.575,0.1846229745771858,0.15398609376686245,0.14613261797943358,1322.195
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1218.79,1,160.98,1010.6,53.68,1218.79,0.17081695780241057,0.04404368266887651,0.1320818188531248,1010.6
MG,SAMSUNG A055M GALAXY A05 128GB,4749.47,7,1828.22,2758.33,565.81,678.4957142857144,0.41923414612577825,0.11913118726931635,0.38493137128984917,394.04714285714283
MG,SAMSUNG A146M GALAXY A14 5G 128GB,1804.87,2,585.06,1155.97,99.44,902.435,0.35952727897300074,0.055095380830752355,0.3241563104267897,577.985
PR,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,162.55,680.46,87.94,876.12,0.223325571839474,0.1003743779390951,0.18553394512167284,680.46
PR,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,152.82,690.02,77.69,876.12,0.21241382459023883,0.08867506734237318,0.17442816052595533,690.02
PR,SAMSUNG A146M GALAXY A14 5G 128GB,2628.37,3,471.8,2056.94,247.12,876.1233333333333,0.21740850793457533,0.09402024829076576,0.17950288581896767,685.6466666666666
PR,SAMSUNG A145M GALAXY A14 128GB,1576.85,2,350.71,1167.55,219.55,788.425,0.25956812632780546,0.1392332815423154,0.22241177030155057,583.775
PR,SAMSUNG S711B GALAXY S23 FE 5G 128GB,5260.25,2,1350.72,3717.28,922.87,2630.125,0.29332636281545554,0.17544223183308777,0.25677867021529394,1858.64
PR,LENOVO XT2341-1 MOTO G14 128GB,788.42,1,244.07,516.26,182.19,788.42,0.3451967225590421,0.2310824180005581,0.3095685040968012,516.26
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,235.28,1029.5,122.87,1314.62,0.2168839664693979,0.09346427104410401,0.1789718701982322,1029.5
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1558.14,1,440.04,1061.85,315.46,1558.14,0.3185143825330202,0.20245934254944997,0.2824136470407024,1061.85
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,235.72,440.37,181.73,700.72,0.37154640940746664,0.25934752825665025,0.3363968489553602,440.37
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,158.23,583.78,93.41,770.88,0.24270963055209638,0.12117320464923205,0.20525892486508923,583.78
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,224.76,619.34,153.49,876.12,0.29308770488061,0.17519289595032644,0.25654019997260646,619.34
ES,LENOVO XT2343-1 MOTO G54 5G 128GB,1139.22,1,115.92,978.57,13.78,1139.22,0.14101753831568964,0.01209599550569688,0.10175383156896824,978.57
PR,SAMSUNG A145M GALAXY A14 128GB,2481.9,3,602.95,1787.64,399.25,827.3000000000001,0.27972923969539465,0.1608646601394093,0.24293887747290382,595.88
PR,SAMSUNG A055M GALAXY A05 128GB,1401.45,2,471.44,880.74,363.46,700.725,0.3715508937172215,0.2593456776909629,0.33639444860680007,440.37
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,339.64,1011.07,224.49,1402.32,0.27900193964287745,0.1600847167550916,0.24219864224998575,1011.07
RS,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,493.42,1196.39,74.97,1753.12,0.31756525508807143,0.042763758328009494,0.2814524961212011,1196.39
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,287.96,1061.85,170.02,1402.32,0.24279051856922818,0.12124194192481033,0.20534542757715785,1061.85
PR,SAMSUNG A055M GALAXY A05 128GB,1401.44,2,471.43,880.74,363.45,700.72,0.37154640940746664,0.25934039273889714,0.33638971343760704,440.37
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,832.32,1,262.79,539.97,38.47,832.32,0.35124711649365625,0.04622020376778162,0.31573193002691274,539.97
RS,SAMSUNG A057M GALAXY A05s 128GB,876.12,1,334.62,511.4,130.23,876.12,0.41629000593526,0.14864402136693602,0.38193398164634984,511.4
ES,SAMSUNG A236M GALAXY A23 5G 128GB,1226.92,1,176.55,1003.11,69.32,1226.92,0.18241613145111335,0.056499201251915356,0.14389691259413817,1003.11
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,181.47,687.1,105.36,902.43,0.23861130503196915,0.11675143778464812,0.20109038928227121,687.1
RS,SAMSUNG A146M GALAXY A14 5G 128GB,2707.3,3,889.47,1722.29,250.13,902.4333333333334,0.36383481697632336,0.09239094300594687,0.3285450448786614,574.0966666666667
MG,SAMSUNG A145M GALAXY A14 128GB,2365.27,3,800.07,1482.13,165.46,788.4233333333333,0.3733780921417005,0.06995395874466763,0.33825736596667616,494.04333333333335
MG,LENOVO XT2239-1 MOTO E22 128GB,657.36,1,214.19,419.93,37.39,657.36,0.3611871729341609,0.05687903127662164,0.3258336375806255,419.93
PR,SAMSUNG A145M GALAXY A14 128GB,788.42,1,164.25,594.68,98.08,788.42,0.2457319702696532,0.12440070013444611,0.20832804850206743,594.68
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,143.29,598.46,77.65,770.88,0.2236664591116645,0.10072903694479038,0.18587847654628475,598.46
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,326.06,1024.41,210.18,1402.32,0.2694891322950538,0.14988019852815335,0.2325146899423812,1024.41
ES,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,145.37,1201.94,19.78,1402.32,0.1428917793370984,0.01410519710194535,0.10366392834731018,1201.94
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,1752.25,2,447.09,1241.06,304.43,876.125,0.291733485518619,0.17373662434013412,0.25515194749607645,620.53
MG,SAMSUNG A145M GALAXY A14 128GB,3074.85,4,987.73,1978.21,159.93,768.7125,0.3566482917865912,0.052012293282599154,0.32122867782168235,494.5525
MG,SAMSUNG S911B GALAXY S23 5G 128GB,3000.23,1,1182.28,1715.51,386.31,3000.23,0.4282071707835733,0.12876012839015674,0.39406312182732656,1715.51
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,158.23,583.78,93.4,770.88,0.24270963055209638,0.12116023246160233,0.20525892486508923,583.78
PR,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,182.67,534.54,121.65,744.57,0.2820822756758936,0.163382892139087,0.24533623433659693,534.54
PR,SAMSUNG A146M GALAXY A14 5G 128GB,7051.55,9,772.9,6002.74,143.62,783.5055555555556,0.1487346753550638,0.02036715332090108,0.10960710765718175,666.9711111111111
MG,SAMSUNG A145M GALAXY A14 128GB,788.42,1,272.53,488.3,61.31,788.42,0.38066005428578675,0.077763121179067,0.3456660155754547,488.3
PR,LENOVO XT2239-1 MOTO E22 128GB,691.95,1,97.46,567.8,36.87,691.95,0.17942047835826302,0.053284196835031425,0.14084832719127102,567.8
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,414.09,1274.33,269.56,1753.12,0.2731073742812814,0.1537601533266405,0.23620174317787715,1274.33
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,963.82,1,392.3,538.83,137.27,963.82,0.44094332966736527,0.14242285904006974,0.40702620821315183,538.83
PR,SAMSUNG A145M GALAXY A14 128GB,788.42,1,175.35,583.78,109.78,788.42,0.2595570888612668,0.13924050632911394,0.22240683899444458,583.78
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,156.89,585.1,91.99,770.88,0.24099730178497303,0.11933115400581154,0.2035206517227065,585.1
PR,SAMSUNG A145M GALAXY A14 128GB,762.11,1,126.48,606.56,60.78,762.11,0.20410439437876426,0.07975226673314875,0.1659602944456837,606.56
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1525.84,1,192.25,1274.33,57.41,1525.84,0.16483379646620877,0.037625176951711845,0.1259961726000105,1274.33
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,223.46,620.61,152.12,876.12,0.2916381317627722,0.17362918321691093,0.2550563849700954,620.61
SC,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,100.09,741.82,105.47,876.12,0.1532895037209514,0.12038305254987901,0.11424234123179473,741.82
ES,LENOVO XT2343-1 MOTO G54 5G 128GB,1051.52,1,161.55,849.64,70.2,1051.52,0.1919887401095557,0.06676049908703591,0.15363473828362753,849.64
SC,LENOVO XT2341-1 MOTO G14 128GB,1393.81,2,232.38,1108.29,244.87,696.905,0.20484858050953858,0.17568391674618491,0.16672286753574733,554.145
RS,SAMSUNG A055M GALAXY A05 128GB,1401.45,2,581.44,772.67,256.99,700.725,0.4486638838345999,0.18337436226765136,0.4148845838238967,386.335
MG,SAMSUNG A145M GALAXY A14 128GB,770.88,1,257.16,486.59,50.13,770.88,0.3687863221253632,0.06502957658779578,0.3335927770859278,486.59
MG,SAMSUNG A146M GALAXY A14 5G 128GB,1752.25,2,544.18,1145.68,71.44,876.125,0.34616635754030534,0.040770438008275074,0.31056070766157795,572.84
PR,SAMSUNG A145M GALAXY A14 128GB,788.42,1,166.74,592.24,100.7,788.42,0.24882676745896848,0.12772380203444866,0.21148626366657367,592.24
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,252.61,1012.47,141.13,1314.62,0.22983828026349806,0.10735421642756082,0.19215438681900476,1012.47
RS,SAMSUNG A346M GALAXY A34 5G 128GB,3943.87,3,1102.73,2698.57,160.98,1314.6233333333332,0.3157558438792353,0.04081777543377444,0.27960607220826245,899.5233333333334
ES,APPLE IPHONE 13 128GB,4707.32,1,923.27,3607.0,525.05,4707.32,0.2337465904166277,0.1115390498202799,0.19613495577101198,3607.0
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,953.98,1,299.61,620.46,224.96,953.98,0.3496090064781232,0.23581207153189795,0.3140631879075033,620.46
SC,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,251.48,1434.08,265.0,1753.12,0.18198411974080497,0.1511590763895227,0.14344711143561195,1434.08
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,178.5,690.02,102.24,902.43,0.23537559699921318,0.11329410591403212,0.1977992752900502,690.02
MG,SAMSUNG A055M GALAXY A05 128GB,700.72,1,261.32,415.22,74.61,700.72,0.4074380637059025,0.10647619591277542,0.3729306998515812,415.22
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1319.83,1,212.36,1057.01,98.21,1319.83,0.19913170635612154,0.07441109839903624,0.16089950978535117,1057.01
PR,SAMSUNG S711B GALAXY S23 FE 5G 128GB,2630.12,1,675.35,1858.64,461.43,2630.12,0.2933250193907502,0.1754406643042903,0.2567753562575092,1858.64
PR,SAMSUNG A146M GALAXY A14 5G 128GB,876.96,1,165.07,678.78,90.51,876.96,0.2259852216748769,0.1032088122605364,0.1882297938332421,678.78
PR,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,192.7,524.68,132.23,744.57,0.2953248183515319,0.1775924359026015,0.25880709671353935,524.68
PR,SAMSUNG A057M GALAXY A05s 128GB,876.12,1,252.59,592.0,182.81,876.12,0.32429347577957357,0.20865863123772999,0.2883052549879012,592.0
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,235.72,440.37,181.73,700.72,0.37154640940746664,0.25934752825665025,0.3363968489553602,440.37
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,158.23,583.78,93.4,770.88,0.24270963055209638,0.12116023246160233,0.20525892486508923,583.78
PR,SAMSUNG S901E GALAXY S22 5G 128GB,2490.14,1,592.79,1805.52,387.74,2490.14,0.2749323331218325,0.15571012071610432,0.23805488848016576,1805.52
PR,SAMSUNG A055M GALAXY A05 128GB,605.45,1,142.72,440.37,92.79,605.45,0.27265670162688915,0.1532579073416467,0.23572549343463536,440.37
RS,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,302.63,542.83,96.52,876.12,0.3804159247591654,0.11016755695566817,0.34542071862301965,542.83
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,202.36,1061.85,88.17,1314.62,0.19227609499322995,0.0670688107590026,0.15393041335138674,1061.85
MG,SAMSUNG A145M GALAXY A14 128GB,907.22,1,379.42,497.21,139.92,907.22,0.451941094773043,0.1542294041136659,0.4182227023213774,497.21
PR,SAMSUNG A145M GALAXY A14 128GB,1541.77,2,267.38,1215.78,135.08,770.885,0.21143880085875322,0.08761358698119695,0.1734240515770835,607.89
MG,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,281.19,437.75,82.98,744.57,0.41207676914192093,0.1114468753777348,0.37765421652766024,437.75
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,244.21,1020.73,132.27,1314.62,0.22355509576911947,0.10061462627983754,0.18576470767217906,1020.73
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,202.35,1061.85,88.17,1314.62,0.19227609499322995,0.0670688107590026,0.15392280659049765,1061.85
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,147.15,594.67,81.73,770.88,0.2285829182233292,0.1060216894977169,0.1908857409713574,594.67
MG,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,259.39,585.31,22.34,876.12,0.33192941606172677,0.025498790120074874,0.29606674884718986,585.31
PR,SAMSUNG A145M GALAXY A14 128GB,788.42,1,160.0,598.86,93.6,788.42,0.24043022754369492,0.11871844955734254,0.20293752061084194,598.86
PR,SAMSUNG S711B GALAXY S23 FE 5G 128GB,2630.12,1,691.57,1842.71,478.52,2630.12,0.2993817772573114,0.1819384666859307,0.2629423752528402,1842.71
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,287.95,1061.85,170.02,1402.32,0.24279051856922818,0.12124194192481033,0.20533829653716698,1061.85
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,1752.25,2,586.75,1103.85,116.3,876.125,0.37003852190041375,0.06637180767584534,0.3348551861891853,551.925
SC,SAMSUNG A546E GALAXY A54 5G 128GB,1621.57,1,299.57,1260.69,315.67,1621.57,0.22254975116707876,0.19466936364140927,0.18474071424607016,1260.69
PR,SAMSUNG A146M GALAXY A14 5G 128GB,1752.25,2,341.96,1344.35,193.65,876.125,0.23278641746326156,0.11051505207590241,0.19515480097018117,672.175
PR,SAMSUNG A055M GALAXY A05 128GB,700.73,1,216.62,459.14,161.61,700.73,0.3447690265865597,0.23063091347594653,0.3091347594651292,459.14
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,1927.65,2,784.47,1077.79,274.39,963.825,0.44087879023681686,0.14234430524213418,0.40695665706948875,538.895
PR,SAMSUNG A346M GALAXY A34 5G 128GB,2708.78,2,482.34,2123.7,250.56,1354.39,0.21599391608030194,0.09249920628474811,0.17806540213675526,1061.85
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,177.76,690.75,101.46,902.43,0.23456666999102416,0.11242977294637811,0.19697926708996819,690.75
SC,LENOVO XT2335-1 MOTO G53 5G 128GB,963.82,1,226.58,701.65,238.76,963.82,0.27201137141789966,0.24772260380568983,0.23508538938806,701.65
MG,SAMSUNG A546E GALAXY A54 5G 128GB,6265.69,4,1936.48,4105.94,245.55,1566.4225,0.3446946784791459,0.0391896183820138,0.30906093343271057,1026.485
PR,SAMSUNG A346M GALAXY A34 5G 128GB,2804.65,2,586.74,2113.06,351.46,1402.325,0.24658691815378042,0.12531331895245396,0.209202574296258,1056.53
PR,SAMSUNG S901E GALAXY S22 5G 128GB,2434.14,1,538.13,1805.52,335.47,2434.14,0.25825137420197686,0.13781869572004898,0.22107602685137256,1805.52
PR,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,205.56,512.06,145.77,744.57,0.3122741985306957,0.19577742858294048,0.2760788105886619,512.06
PR,SAMSUNG S711B GALAXY S23 FE 5G 128GB,2630.12,1,675.35,1858.64,461.43,2630.12,0.2933250193907502,0.1754406643042903,0.2567753562575092,1858.64
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,1613.32,2,465.48,1089.77,28.31,806.66,0.32451714476979143,0.017547665683187465,0.28852304564500536,544.885
RS,SAMSUNG A057M GALAXY A05s 128GB,876.12,1,334.62,511.4,130.23,876.12,0.41629000593526,0.14864402136693602,0.38193398164634984,511.4
MG,SAMSUNG A146M GALAXY A14 5G 128GB,2584.56,3,716.95,1774.08,15.06,861.52,0.31358529111338096,0.005826910576655214,0.27739731327576067,591.36
MG,LENOVO XT2341-1 MOTO G14 128GB,1350.47,2,417.03,885.31,52.55,675.235,0.34444304575444107,0.03891237865335772,0.3088036017090346,442.655
PR,SAMSUNG A346M GALAXY A34 5G 128GB,2804.65,2,575.91,2123.7,340.05,1402.325,0.24279321840514867,0.12124507514306598,0.20534112990925782,1061.85
PR,SAMSUNG A055M GALAXY A05 128GB,1401.45,2,471.44,880.74,363.46,700.725,0.3715508937172215,0.2593456776909629,0.33639444860680007,440.37
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,158.23,583.78,93.41,770.88,0.24270963055209638,0.12117320464923205,0.20525892486508923,583.78
RS,LENOVO XT2343-1 MOTO G54 5G 128GB,2278.45,2,736.0,1461.82,197.26,1139.225,0.35841471175579886,0.08657640062323071,0.32302661897342494,730.91
PR,SAMSUNG A145M GALAXY A14 128GB,1489.15,2,234.4,1197.73,105.33,744.575,0.19569553100762183,0.07073162542389953,0.15740523117214517,598.865
PR,SAMSUNG A145M GALAXY A14 128GB,1576.85,2,349.37,1168.87,218.14,788.425,0.2587310143640803,0.1383390937628817,0.22156197482322354,584.435
PR,SAMSUNG S711B GALAXY S23 FE 5G 128GB,2475.41,1,539.79,1843.46,333.3,2475.41,0.25529104269595737,0.134644361944082,0.21806084648603666,1843.46
PR,SAMSUNG A145M GALAXY A14 128GB,744.57,1,129.71,586.57,65.85,744.57,0.21220301650617135,0.08844030782867962,0.1742079320950347,586.57
RS,SAMSUNG A055M GALAXY A05 128GB,700.72,1,267.63,409.02,104.17,700.72,0.41628610571983105,0.14866137686950565,0.38193572325607944,409.02
PR,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,178.65,664.64,104.9,876.12,0.241382459023878,0.11973245674108571,0.20391042322969458,664.64
MG,LENOVO XT2341-1 MOTO G14 128GB,2978.29,4,1076.57,1798.33,281.17,744.5725,0.3961870737906651,0.09440652186321682,0.3614725228234994,449.5825
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1525.63,1,194.98,1271.44,60.32,1525.63,0.16661313686804802,0.03953776472670306,0.12780294042461146,1271.44
RS,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,286.77,583.64,73.14,902.43,0.35325731635694735,0.08104783750540209,0.31777533991556134,583.64
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,194.35,674.45,118.94,902.43,0.2526290127766142,0.13179969637534214,0.21536296444045522,674.45
RS,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,301.43,544.01,95.25,876.12,0.37906907729534767,0.10871798383783043,0.3440510432360864,544.01
ES,SAMSUNG A346M GALAXY A34 5G 128GB,2804.65,2,306.4,2388.49,56.05,1402.325,0.14838215107054364,0.01998466831868504,0.10924714313728985,1194.245
MG,SAMSUNG A057M GALAXY A05s 128GB,876.12,1,326.7,519.18,93.26,876.12,0.4074099438433092,0.10644660548783272,0.37289412409259004,519.18
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,241.28,1023.6,129.19,1314.62,0.22137195539395405,0.09827174392600144,0.18353592673167912,1023.6
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,212.68,1051.71,99.04,1314.62,0.1999893505347552,0.07533735984543063,0.16178059058891545,1051.71
PR,SAMSUNG A146M GALAXY A14 5G 128GB,1804.87,2,357.62,1379.42,205.13,902.435,0.2357233484960135,0.11365361494179636,0.1981416944156643,689.71
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1568.95,1,234.33,1274.33,97.66,1568.95,0.18778163740080955,0.062245450779183524,0.14935466394722585,1274.33
PR,SAMSUNG A146M GALAXY A14 5G 128GB,1753.91,2,308.21,1379.1,157.91,876.955,0.21369967672229484,0.09003312598708028,0.1757273748367932,689.55
MG,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,263.18,581.59,26.33,876.12,0.33617540976121985,0.030052960781628085,0.30039264027758755,581.59
PR,SAMSUNG A146M GALAXY A14 5G 128GB,876.96,1,153.63,690.02,78.46,876.96,0.2131682174785624,0.0894681627440248,0.1751847290640394,690.02
PR,LENOVO XT2341-1 MOTO G14 128GB,1576.85,2,247.38,1269.07,110.67,788.425,0.19518660620858042,0.07018422804959255,0.15688239211085392,634.535
PR,SAMSUNG A146M GALAXY A14 5G 128GB,4095.26,5,525.24,3411.12,163.87,819.052,0.16705654830218353,0.040014553410528265,0.12825559305147902,682.2239999999999
RS,LENOVO XT2343-1 MOTO G54 5G 128GB,1051.52,1,279.45,733.81,27.58,1051.52,0.30214356360316497,0.02622869750456482,0.26575814059646985,733.81
SC,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,406.28,1282.0,428.11,1753.12,0.2687323172401205,0.24419891393629645,0.23174682851145387,1282.0
PR,SAMSUNG A145M GALAXY A14 128GB,1571.87,2,315.96,1196.93,183.4,785.935,0.23853117624231002,0.11667631547138123,0.2010089892930077,598.465
PR,LENOVO XT2341-1 MOTO G14 128GB,700.78,1,144.7,529.85,85.81,700.78,0.24391392448414617,0.1224492708125232,0.20648420331630468,529.85
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,3270.06,4,998.82,2154.51,115.69,817.515,0.34114052953156815,0.03537855574515452,0.30544393680849896,538.6275
PR,SAMSUNG A346M GALAXY A34 5G 128GB,2629.25,2,479.79,2049.94,255.45,1314.625,0.22033279452315302,0.09715698393077873,0.1824816963012266,1024.97
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,135.97,605.65,69.94,770.88,0.21433945620589456,0.0907274802822748,0.17638283520132836,605.65
